4.500000000000000000e+01,5.000000000000000000e+01,7.118444978528417266e+01,4.755258561895032443e+01
4.600000000000000000e+01,5.000000000000000000e+01,6.476736939122133663e+01,3.063927346684362263e+01
4.700000000000000000e+01,5.000000000000000000e+01,8.607700148440798671e+01,5.352810837307294634e+01
4.800000000000000000e+01,5.000000000000000000e+01,5.526104220171923487e+01,2.878252941544448262e+01
4.900000000000000000e+01,5.000000000000000000e+01,6.389187726477259588e+01,3.628140927871067589e+01
5.000000000000000000e+01,5.000000000000000000e+01,7.686424909007077133e+01,4.850820565925236139e+01
5.100000000000000000e+01,5.000000000000000000e+01,7.619794900429832296e+01,5.507597692672317180e+01
5.200000000000000000e+01,5.000000000000000000e+01,1.084739509476094099e+02,5.119623578322045887e+01
5.300000000000000000e+01,5.000000000000000000e+01,8.519781293307640624e+01,5.762779463203828811e+01
5.400000000000000000e+01,5.000000000000000000e+01,1.057434311544923702e+02,5.398659994093137016e+01
5.500000000000000000e+01,5.000000000000000000e+01,6.610592415580237002e+01,3.516713172870673532e+01
5.600000000000000000e+01,5.000000000000000000e+01,8.893556272753525604e+01,6.423276792952236747e+01
5.700000000000000000e+01,5.000000000000000000e+01,8.255159715896731143e+01,4.095154096340320393e+01
5.800000000000000000e+01,5.000000000000000000e+01,8.082016518559734664e+01,5.021780248854457085e+01
5.900000000000000000e+01,5.000000000000000000e+01,5.944187043097571888e+01,3.535797242948375185e+01
6.000000000000000000e+01,5.000000000000000000e+01,6.610416153012201335e+01,3.856313963940109346e+01
6.100000000000000000e+01,5.000000000000000000e+01,1.098893362252481722e+02,5.737980475309778683e+01
6.200000000000000000e+01,5.000000000000000000e+01,1.255251659488418738e+02,9.590891910598121228e+01
6.300000000000000000e+01,5.000000000000000000e+01,8.574319408436892331e+01,4.836562123346990916e+01
6.400000000000000000e+01,5.000000000000000000e+01,7.205142402400170454e+01,5.079019809061369983e+01
6.500000000000000000e+01,5.000000000000000000e+01,7.706539039692482618e+01,4.980372656915974972e+01
6.600000000000000000e+01,5.000000000000000000e+01,7.152774538003330917e+01,4.073662391248211634e+01
6.700000000000000000e+01,5.000000000000000000e+01,8.743545917963092506e+01,5.547622585751358315e+01
6.800000000000000000e+01,5.000000000000000000e+01,6.869240513483373434e+01,3.499665798253685267e+01
6.900000000000000000e+01,5.000000000000000000e+01,9.818244266384681396e+01,4.673811508500116219e+01
7.000000000000000000e+01,5.000000000000000000e+01,6.175034859546404675e+01,3.562163404904706709e+01
7.100000000000000000e+01,5.000000000000000000e+01,6.468237016786009974e+01,3.442577118145049297e+01
7.200000000000000000e+01,5.000000000000000000e+01,7.866732937010489479e+01,5.576256303827910443e+01
7.300000000000000000e+01,5.000000000000000000e+01,6.720042734467897105e+01,3.236243175842448494e+01
7.400000000000000000e+01,5.000000000000000000e+01,7.518907082205295467e+01,4.201388390320166621e+01
7.500000000000000000e+01,5.000000000000000000e+01,7.011612799778541216e+01,4.248383120227833132e+01
7.600000000000000000e+01,5.000000000000000000e+01,6.486482051611413624e+01,5.144363217217041750e+01
7.700000000000000000e+01,5.000000000000000000e+01,7.972129526094936125e+01,5.700935358300203859e+01
7.800000000000000000e+01,5.000000000000000000e+01,7.932506536807827047e+01,5.268443905219318424e+01
7.900000000000000000e+01,5.000000000000000000e+01,8.398070892064046689e+01,4.551436679234279836e+01
8.000000000000000000e+01,5.000000000000000000e+01,7.394936305793446252e+01,3.837296999884429738e+01
8.100000000000000000e+01,5.000000000000000000e+01,5.525018428727853603e+01,2.970412973311031379e+01
8.200000000000000000e+01,5.000000000000000000e+01,9.325012943339166327e+01,6.850854311305316457e+01
8.300000000000000000e+01,5.000000000000000000e+01,9.827434130086975017e+01,6.897331967304219802e+01
8.400000000000000000e+01,5.000000000000000000e+01,7.200743187325392114e+01,3.797239099145898678e+01
8.500000000000000000e+01,5.000000000000000000e+01,8.090006502717416481e+01,5.078296108426292221e+01
8.600000000000000000e+01,5.000000000000000000e+01,1.128731814390152266e+02,6.784872160523130447e+01
8.700000000000000000e+01,5.000000000000000000e+01,7.758697944043774442e+01,5.071405770878196506e+01
8.800000000000000000e+01,5.000000000000000000e+01,6.801911400429089838e+01,3.902274778891037954e+01
8.900000000000000000e+01,5.000000000000000000e+01,8.776646296993466478e+01,5.233953979805230716e+01
9.000000000000000000e+01,5.000000000000000000e+01,7.285830851543151709e+01,4.465154477586483495e+01
9.100000000000000000e+01,5.000000000000000000e+01,7.337195157065477247e+01,3.581581570735026787e+01
9.200000000000000000e+01,5.000000000000000000e+01,9.022616964191706757e+01,5.420664327619009271e+01
9.300000000000000000e+01,5.000000000000000000e+01,8.204504937864253122e+01,4.348636682885876326e+01
9.400000000000000000e+01,5.000000000000000000e+01,7.210749480101077324e+01,3.921279705038697472e+01
9.500000000000000000e+01,5.000000000000000000e+01,8.377262821576769625e+01,3.543819748121553204e+01
9.600000000000000000e+01,5.000000000000000000e+01,7.687168080233239209e+01,4.708515396812734366e+01
9.700000000000000000e+01,5.000000000000000000e+01,8.035352695107852128e+01,4.734673296130080189e+01
9.800000000000000000e+01,5.000000000000000000e+01,9.808467228167297947e+01,5.921959172407326122e+01
9.900000000000000000e+01,5.000000000000000000e+01,9.897395201742079962e+01,7.762016348083196249e+01
0.000000000000000000e+00,5.000000000000000000e+01,6.992013783654451231e+01,3.747315921325103005e+01
1.000000000000000000e+00,5.000000000000000000e+01,8.129522378788657022e+01,5.170558335056811217e+01
2.000000000000000000e+00,5.000000000000000000e+01,1.752362588727209527e+02,1.205592942875407658e+02
3.000000000000000000e+00,5.000000000000000000e+01,9.890542347849992666e+01,7.359733841735001647e+01
4.000000000000000000e+00,5.000000000000000000e+01,7.720280672282486023e+01,4.427336214854100405e+01
5.000000000000000000e+00,5.000000000000000000e+01,8.285577508692396975e+01,6.072011996022232694e+01
6.000000000000000000e+00,5.000000000000000000e+01,7.642114831057925528e+01,4.778466720243648069e+01
7.000000000000000000e+00,5.000000000000000000e+01,8.792448275751083031e+01,5.826950581544257801e+01
8.000000000000000000e+00,5.000000000000000000e+01,5.955895754377375084e+01,3.578432571324430711e+01
9.000000000000000000e+00,5.000000000000000000e+01,8.131662536223728921e+01,4.062072332279622344e+01
1.000000000000000000e+01,5.000000000000000000e+01,7.432922633184786321e+01,4.964318649270284567e+01
1.100000000000000000e+01,5.000000000000000000e+01,9.680104925886708145e+01,6.496413213007775767e+01
1.200000000000000000e+01,5.000000000000000000e+01,6.967575151141714684e+01,3.827286313339313750e+01
1.300000000000000000e+01,5.000000000000000000e+01,9.329181168338064367e+01,5.395712015696081920e+01
1.400000000000000000e+01,5.000000000000000000e+01,8.802471198409610054e+01,5.068915789489440726e+01
1.500000000000000000e+01,5.000000000000000000e+01,9.374197478072544243e+01,5.528024475000615467e+01
1.600000000000000000e+01,5.000000000000000000e+01,1.091356496203441964e+02,6.466790920244056906e+01
1.700000000000000000e+01,5.000000000000000000e+01,7.908658934051068456e+01,3.465796074486674172e+01
1.800000000000000000e+01,5.000000000000000000e+01,1.099043891148907619e+02,7.888431158457039771e+01
1.900000000000000000e+01,5.000000000000000000e+01,7.780235113656713963e+01,3.939776609629169002e+01
2.000000000000000000e+01,5.000000000000000000e+01,6.696822092263010973e+01,2.895735386709380776e+01
2.100000000000000000e+01,5.000000000000000000e+01,1.153817035267951638e+02,8.874002914687994803e+01
2.200000000000000000e+01,5.000000000000000000e+01,6.405499774297875604e+01,3.607189003896593960e+01
2.300000000000000000e+01,5.000000000000000000e+01,1.061397081425819096e+02,6.563327296352814244e+01
2.400000000000000000e+01,5.000000000000000000e+01,8.636291802562531927e+01,5.365093348927879191e+01
2.500000000000000000e+01,5.000000000000000000e+01,6.982057488623172503e+01,2.826853007209250634e+01
2.600000000000000000e+01,5.000000000000000000e+01,5.958483378858183954e+01,3.151317490077795469e+01
2.700000000000000000e+01,5.000000000000000000e+01,1.229672060042489505e+02,4.271608130403737391e+01
2.800000000000000000e+01,5.000000000000000000e+01,6.248373096911046076e+01,3.990596430699503827e+01
2.900000000000000000e+01,5.000000000000000000e+01,9.603228277588416972e+01,4.832427739446666948e+01
3.000000000000000000e+01,5.000000000000000000e+01,1.100655193530086677e+02,7.616993766801543586e+01
3.100000000000000000e+01,5.000000000000000000e+01,9.980586640734726700e+01,6.593684570412492008e+01
3.200000000000000000e+01,5.000000000000000000e+01,1.803403399807913843e+02,1.426577047234502800e+02
3.300000000000000000e+01,5.000000000000000000e+01,6.057107180220665299e+01,3.411776155494338525e+01
3.400000000000000000e+01,5.000000000000000000e+01,8.041519962227019391e+01,4.934261454639882771e+01
3.500000000000000000e+01,5.000000000000000000e+01,6.934836376106883904e+01,3.285765092722712666e+01
3.600000000000000000e+01,5.000000000000000000e+01,6.205095840310810473e+01,3.787933243690417839e+01
3.700000000000000000e+01,5.000000000000000000e+01,7.753320594103630015e+01,4.060802649874019465e+01
3.800000000000000000e+01,5.000000000000000000e+01,1.064156739971792121e+02,7.201582238403395309e+01
3.900000000000000000e+01,5.000000000000000000e+01,8.069109549826210070e+01,3.864479521269469586e+01
4.000000000000000000e+01,5.000000000000000000e+01,7.682976165917420985e+01,4.047999697405894182e+01
4.100000000000000000e+01,5.000000000000000000e+01,6.220376650463634149e+01,4.016058043891906237e+01
4.200000000000000000e+01,5.000000000000000000e+01,1.238662850416855008e+02,9.180047800463948704e+01
4.300000000000000000e+01,5.000000000000000000e+01,6.975555163458258789e+01,4.080945045178526698e+01
4.400000000000000000e+01,5.000000000000000000e+01,9.104418145429180242e+01,5.451609937002723427e+01
4.500000000000000000e+01,5.000000000000000000e+01,7.820789150662298539e+01,4.876525516220200274e+01
4.600000000000000000e+01,5.000000000000000000e+01,1.135781562805985487e+02,6.814150444097319337e+01
4.700000000000000000e+01,5.000000000000000000e+01,8.914954372878148092e+01,5.219822861127035907e+01
4.800000000000000000e+01,5.000000000000000000e+01,6.817319259139287624e+01,2.907446229702448193e+01
4.900000000000000000e+01,5.000000000000000000e+01,7.555115775800602762e+01,4.436906457601268983e+01
5.000000000000000000e+01,5.000000000000000000e+01,7.644546330587377270e+01,4.035304119776535003e+01
5.100000000000000000e+01,5.000000000000000000e+01,6.708011845728576361e+01,3.368199415873932878e+01
5.200000000000000000e+01,5.000000000000000000e+01,7.663905471959483862e+01,4.428971135715194407e+01
5.300000000000000000e+01,5.000000000000000000e+01,8.055765011620641758e+01,5.188359627962206844e+01
5.400000000000000000e+01,5.000000000000000000e+01,1.534801810932770820e+02,1.187610452044815901e+02
5.500000000000000000e+01,5.000000000000000000e+01,7.701359887495860335e+01,3.831914720921025008e+01
5.600000000000000000e+01,5.000000000000000000e+01,1.155274805870301265e+02,7.360481790322189966e+01
5.700000000000000000e+01,5.000000000000000000e+01,6.282340863640697393e+01,3.126662851141756505e+01
5.800000000000000000e+01,5.000000000000000000e+01,7.780550084316752191e+01,4.696999681633091939e+01
5.900000000000000000e+01,5.000000000000000000e+01,6.951069802227047489e+01,3.591780584675986887e+01
6.000000000000000000e+01,5.000000000000000000e+01,1.373390154467665241e+02,1.050607284405948576e+02
6.100000000000000000e+01,5.000000000000000000e+01,9.322259282224440824e+01,6.464811321239798758e+01
6.200000000000000000e+01,5.000000000000000000e+01,6.458697253562628759e+01,4.288024052368228922e+01
6.300000000000000000e+01,5.000000000000000000e+01,1.009436641777433721e+02,6.866849392081758197e+01
6.400000000000000000e+01,5.000000000000000000e+01,6.171720140813775402e+01,4.038030952779404714e+01
6.500000000000000000e+01,5.000000000000000000e+01,7.234206822567603012e+01,3.848821004885406438e+01
6.600000000000000000e+01,5.000000000000000000e+01,7.209974794027985467e+01,4.336842877207201497e+01
6.700000000000000000e+01,5.000000000000000000e+01,8.766178578420854706e+01,5.351446855054346941e+01
6.800000000000000000e+01,5.000000000000000000e+01,8.497894059535462929e+01,5.507645350626536640e+01
6.900000000000000000e+01,5.000000000000000000e+01,8.505407478490026563e+01,3.884623898696661115e+01
7.000000000000000000e+01,5.000000000000000000e+01,9.154168403294656287e+01,5.870108456713553124e+01
7.100000000000000000e+01,5.000000000000000000e+01,7.495359266517002084e+01,4.340021688847144077e+01
7.200000000000000000e+01,5.000000000000000000e+01,1.022081543344534822e+02,6.034848820115544044e+01
7.300000000000000000e+01,5.000000000000000000e+01,6.843959043480295179e+01,3.405060063697536066e+01
7.400000000000000000e+01,5.000000000000000000e+01,7.825141333707630054e+01,5.161823600025087444e+01
7.500000000000000000e+01,5.000000000000000000e+01,6.754959623422651305e+01,3.676501625837679654e+01
7.600000000000000000e+01,5.000000000000000000e+01,8.791872187824958473e+01,5.272055389797429825e+01
7.700000000000000000e+01,5.000000000000000000e+01,6.287419523206668259e+01,3.883814583332316062e+01
7.800000000000000000e+01,5.000000000000000000e+01,8.735483323217731311e+01,5.445274373543596624e+01
7.900000000000000000e+01,5.000000000000000000e+01,7.174611176469075247e+01,4.672079596499088439e+01
8.000000000000000000e+01,5.000000000000000000e+01,1.072010786146833112e+02,8.104714005641308461e+01
8.100000000000000000e+01,5.000000000000000000e+01,8.392921422518222130e+01,4.978528107947211367e+01
8.200000000000000000e+01,5.000000000000000000e+01,7.147219207895045656e+01,4.369362127185766553e+01
8.300000000000000000e+01,5.000000000000000000e+01,7.497041422993058291e+01,4.776404568362050895e+01
8.400000000000000000e+01,5.000000000000000000e+01,7.135666089520707089e+01,4.568527282080735574e+01
8.500000000000000000e+01,5.000000000000000000e+01,1.025816302744921273e+02,7.416591552970859880e+01
8.600000000000000000e+01,5.000000000000000000e+01,7.197826717252019080e+01,3.479332284372591744e+01
8.700000000000000000e+01,5.000000000000000000e+01,9.290730203180518743e+01,5.232524579656906383e+01
8.800000000000000000e+01,5.000000000000000000e+01,7.680053891291220225e+01,3.810978532519285977e+01
8.900000000000000000e+01,5.000000000000000000e+01,8.372753930715202841e+01,3.541530114122645756e+01
9.000000000000000000e+01,5.000000000000000000e+01,7.757293835999308840e+01,5.104653071325057567e+01
9.100000000000000000e+01,5.000000000000000000e+01,7.599947096920334388e+01,4.413205462956677394e+01
9.200000000000000000e+01,5.000000000000000000e+01,6.792583136319235848e+01,4.320008494884614692e+01
9.300000000000000000e+01,5.000000000000000000e+01,8.216341780604648193e+01,4.350794805599428372e+01
9.400000000000000000e+01,5.000000000000000000e+01,5.121257960692667410e+01,3.030483139011796467e+01
9.500000000000000000e+01,5.000000000000000000e+01,7.966016862593276926e+01,4.881937603673012660e+01
9.600000000000000000e+01,5.000000000000000000e+01,8.683827718591322764e+01,4.972954806933144312e+01
9.700000000000000000e+01,5.000000000000000000e+01,8.145689589466606151e+01,5.292598807331949473e+01
9.800000000000000000e+01,5.000000000000000000e+01,6.911267069496362581e+01,4.173059122764713180e+01
9.900000000000000000e+01,5.000000000000000000e+01,9.250206991895839792e+01,5.306418271642074558e+01
0.000000000000000000e+00,5.000000000000000000e+01,7.688017805748191336e+01,4.678504895323130341e+01
1.000000000000000000e+00,5.000000000000000000e+01,7.251300458332164567e+01,4.235580571784371529e+01
2.000000000000000000e+00,5.000000000000000000e+01,7.967942240859942160e+01,4.217410013585897133e+01
3.000000000000000000e+00,5.000000000000000000e+01,9.663210209704753595e+01,6.611539294658700783e+01
4.000000000000000000e+00,5.000000000000000000e+01,7.522281689716604092e+01,3.820116577449726236e+01
5.000000000000000000e+00,5.000000000000000000e+01,8.000653136968908541e+01,4.776784631613266185e+01
6.000000000000000000e+00,5.000000000000000000e+01,7.109036679575618223e+01,3.641807356480583024e+01
7.000000000000000000e+00,5.000000000000000000e+01,1.064410701276177207e+02,6.411131431806514058e+01
8.000000000000000000e+00,5.000000000000000000e+01,8.523651280529270480e+01,5.087719879126655798e+01
9.000000000000000000e+00,5.000000000000000000e+01,8.290819187016495562e+01,4.475192544910034798e+01
1.000000000000000000e+01,5.000000000000000000e+01,5.929358177340223079e+01,3.870497728141566540e+01
1.100000000000000000e+01,5.000000000000000000e+01,7.725646785030650676e+01,4.150785447474000733e+01
1.200000000000000000e+01,5.000000000000000000e+01,9.747363410924893401e+01,5.858335518542981646e+01
1.300000000000000000e+01,5.000000000000000000e+01,7.311163800451308248e+01,4.051814713928635570e+01
1.400000000000000000e+01,5.000000000000000000e+01,9.068799074547592909e+01,4.992272152356809300e+01
1.500000000000000000e+01,5.000000000000000000e+01,7.477737458168300577e+01,3.780355626242062073e+01
1.600000000000000000e+01,5.000000000000000000e+01,7.684958137262135835e+01,5.282628354715433971e+01
1.700000000000000000e+01,5.000000000000000000e+01,6.841409966904058138e+01,3.475638012934381038e+01
1.800000000000000000e+01,5.000000000000000000e+01,8.039360821145341163e+01,4.745644042983231969e+01
1.900000000000000000e+01,5.000000000000000000e+01,7.759503054581178105e+01,4.612576867051608787e+01
2.000000000000000000e+01,5.000000000000000000e+01,8.045343856871568278e+01,3.918333953652427937e+01
2.100000000000000000e+01,5.000000000000000000e+01,9.299378769509608844e+01,3.920224662930534976e+01
2.200000000000000000e+01,5.000000000000000000e+01,7.681286072254923170e+01,5.144219087436059823e+01
2.300000000000000000e+01,5.000000000000000000e+01,7.710371131858846638e+01,5.257003563082717790e+01
2.400000000000000000e+01,5.000000000000000000e+01,8.829832455299593619e+01,4.672307986469002827e+01
2.500000000000000000e+01,5.000000000000000000e+01,7.968571008837913894e+01,4.135361629310933296e+01
2.600000000000000000e+01,5.000000000000000000e+01,7.878320011257399358e+01,4.710506247939183311e+01
2.700000000000000000e+01,5.000000000000000000e+01,1.150211087698146031e+02,7.317487057533995198e+01
2.800000000000000000e+01,5.000000000000000000e+01,1.053306494652529466e+02,5.606816475095610741e+01
2.900000000000000000e+01,5.000000000000000000e+01,8.152618886649072749e+01,3.459335924232398440e+01
3.000000000000000000e+01,5.000000000000000000e+01,7.682151018581001267e+01,4.346843702311004876e+01
3.100000000000000000e+01,5.000000000000000000e+01,6.719930732764123604e+01,3.925693088573981981e+01
3.200000000000000000e+01,5.000000000000000000e+01,6.518328944235236122e+01,3.252323296840987865e+01
3.300000000000000000e+01,5.000000000000000000e+01,9.089142038877658081e+01,5.606076830574795622e+01
3.400000000000000000e+01,5.000000000000000000e+01,6.428655600902739309e+01,3.487547767291347611e+01
3.500000000000000000e+01,5.000000000000000000e+01,9.292251282827318448e+01,5.425974477321864953e+01
3.600000000000000000e+01,5.000000000000000000e+01,6.684039892679237482e+01,3.925853230612595723e+01
3.700000000000000000e+01,5.000000000000000000e+01,1.224510626274416722e+02,8.663271011959619727e+01
3.800000000000000000e+01,5.000000000000000000e+01,9.082719236553715803e+01,6.877003660734692403e+01
3.900000000000000000e+01,5.000000000000000000e+01,6.737286224797756518e+01,4.996066569278676184e+01
4.000000000000000000e+01,5.000000000000000000e+01,9.665612313706887448e+01,3.696440557138895855e+01
4.100000000000000000e+01,5.000000000000000000e+01,6.583748556157392784e+01,3.884422909134536184e+01
4.200000000000000000e+01,5.000000000000000000e+01,7.327894240990144681e+01,3.661104586214779744e+01
4.300000000000000000e+01,5.000000000000000000e+01,6.035657784485425736e+01,2.919512292040005264e+01
4.400000000000000000e+01,5.000000000000000000e+01,6.573739645830353595e+01,3.747292143721146118e+01
4.500000000000000000e+01,5.000000000000000000e+01,7.755716467592121433e+01,3.747270142755951383e+01
4.600000000000000000e+01,5.000000000000000000e+01,6.986716425852749524e+01,3.878994260647777992e+01
4.700000000000000000e+01,5.000000000000000000e+01,1.039367984497015129e+02,5.857093478233905159e+01
4.800000000000000000e+01,5.000000000000000000e+01,7.658655955180026353e+01,3.868402015952205630e+01
4.900000000000000000e+01,5.000000000000000000e+01,8.625681080015553448e+01,4.847043590987767203e+01
5.000000000000000000e+01,5.000000000000000000e+01,5.974749095572477842e+01,3.235413197438159472e+01
5.100000000000000000e+01,5.000000000000000000e+01,7.518506566865795548e+01,4.026474511812005375e+01
5.200000000000000000e+01,5.000000000000000000e+01,6.171841866778502350e+01,4.013850902195614623e+01
5.300000000000000000e+01,5.000000000000000000e+01,6.259530484632239222e+01,4.291373164440910415e+01
5.400000000000000000e+01,5.000000000000000000e+01,1.112383644716508684e+02,7.565831479485579791e+01
5.500000000000000000e+01,5.000000000000000000e+01,7.512554561386578200e+01,4.251972567773526634e+01
5.600000000000000000e+01,5.000000000000000000e+01,9.357259755803673329e+01,5.796309398249841394e+01
5.700000000000000000e+01,5.000000000000000000e+01,5.422745948061254495e+01,3.166968623164452978e+01
5.800000000000000000e+01,5.000000000000000000e+01,8.217113366008588571e+01,4.683255395041108926e+01
5.900000000000000000e+01,5.000000000000000000e+01,7.600925194597827783e+01,3.624128397507369925e+01
6.000000000000000000e+01,5.000000000000000000e+01,6.072916548920028390e+01,3.441490643805106231e+01
6.100000000000000000e+01,5.000000000000000000e+01,9.847198256581729936e+01,6.595469973956177512e+01
6.200000000000000000e+01,5.000000000000000000e+01,8.276425842825442203e+01,3.917729923085627775e+01
6.300000000000000000e+01,5.000000000000000000e+01,1.163139883971216477e+02,7.321647499660576841e+01
6.400000000000000000e+01,5.000000000000000000e+01,6.849197487415402463e+01,3.054341903408168690e+01
6.500000000000000000e+01,5.000000000000000000e+01,8.079864910873880035e+01,4.164140772328104845e+01
6.600000000000000000e+01,5.000000000000000000e+01,9.720372121997087334e+01,6.859102320619776094e+01
6.700000000000000000e+01,5.000000000000000000e+01,8.806264323955289797e+01,6.086529846083786310e+01
6.800000000000000000e+01,5.000000000000000000e+01,7.183791960301165602e+01,4.965923286603403142e+01
6.900000000000000000e+01,5.000000000000000000e+01,1.731555192699603651e+02,1.269926499122421149e+02
7.000000000000000000e+01,5.000000000000000000e+01,9.863842335949696860e+01,4.631840232029569648e+01
7.100000000000000000e+01,5.000000000000000000e+01,8.562112918390191396e+01,4.744588735362042087e+01
7.200000000000000000e+01,5.000000000000000000e+01,1.101526636426894896e+02,7.636114496497914672e+01
7.300000000000000000e+01,5.000000000000000000e+01,9.793512319488309004e+01,6.244269807339588851e+01
7.400000000000000000e+01,5.000000000000000000e+01,9.286588059783731808e+01,5.511485350439782138e+01
7.500000000000000000e+01,5.000000000000000000e+01,8.204222950653436897e+01,3.216767102913432552e+01
7.600000000000000000e+01,5.000000000000000000e+01,7.298255933203361678e+01,5.409496584412127618e+01
7.700000000000000000e+01,5.000000000000000000e+01,6.916298582504634851e+01,3.802394830218396038e+01
7.800000000000000000e+01,5.000000000000000000e+01,9.661510234277329801e+01,7.213925702938789186e+01
7.900000000000000000e+01,5.000000000000000000e+01,7.539986461626585879e+01,3.837518966104125440e+01
8.000000000000000000e+01,5.000000000000000000e+01,9.418455537924930354e+01,6.148647817276653882e+01
8.100000000000000000e+01,5.000000000000000000e+01,7.750997029827900064e+01,3.882239144705685163e+01
8.200000000000000000e+01,5.000000000000000000e+01,8.036619746707323486e+01,3.417060708055388574e+01
8.300000000000000000e+01,5.000000000000000000e+01,8.147335595723987467e+01,4.601402256526063184e+01
8.400000000000000000e+01,5.000000000000000000e+01,6.497264968526043560e+01,3.951570749454371168e+01
8.500000000000000000e+01,5.000000000000000000e+01,7.878687133497614070e+01,4.552434212180821049e+01
8.600000000000000000e+01,5.000000000000000000e+01,1.202973727488216582e+02,8.979017815939137392e+01
8.700000000000000000e+01,5.000000000000000000e+01,6.702103196287690423e+01,3.033680744495541504e+01
8.800000000000000000e+01,5.000000000000000000e+01,6.577663781277392729e+01,3.734128920216885916e+01
8.900000000000000000e+01,5.000000000000000000e+01,7.860957418199362223e+01,4.327211815187569499e+01
9.000000000000000000e+01,5.000000000000000000e+01,7.800001795172947539e+01,5.165861786778024367e+01
